#S                                              mean_x                                      mean_xp
2.396900000000004809e+02 7.979622944355075909e-01 -1.238939123509846668e-01
2.398000000000004945e+02 7.843339640768992593e-01 -1.238939123509846668e-01
2.398000000000004945e+02 7.843339640768992593e-01 -1.238939123509846668e-01
2.400000000000004832e+02 7.595779999925901249e-01 -1.236669416228523694e-01
2.400000000000004832e+02 7.595779999925901249e-01 -1.236669416228523694e-01
2.402000000000004718e+02 7.348667026160760063e-01 -1.234472430842061125e-01
2.403100000000004854e+02 7.212875058768133396e-01 -1.234472430842060986e-01
2.404200000000004707e+02 7.077083091375506729e-01 -1.234472430842060847e-01
2.405300000000004843e+02 6.941291123982880062e-01 -1.234472430842060708e-01
2.406400000000004695e+02 6.805499156590253396e-01 -1.234472430842060570e-01
2.407500000000004832e+02 6.669707189197626729e-01 -1.234472430842060431e-01
2.407500000000004832e+02 6.669707189197626729e-01 -1.234472430842060431e-01
2.410500000000004945e+02 6.279082575392296306e-01 -1.368346034667129452e-01
2.413500000000004775e+02 5.849547681677262911e-01 -1.493740258489987816e-01
2.416500000000004889e+02 5.383764254055177778e-01 -1.609878058166062664e-01
2.419500000000004718e+02 4.884618663795817217e-01 -1.716039749850059304e-01
2.422500000000004832e+02 4.355204021142492499e-01 -1.811567469739409630e-01
2.422500000000004832e+02 4.355204021142492499e-01 -1.811567469739409630e-01
2.423600000000004968e+02 4.155931599471157645e-01 -1.811567469739409908e-01
2.424700000000004820e+02 3.956659177799822791e-01 -1.811567469739410186e-01
2.425800000000004957e+02 3.757386756128487937e-01 -1.811567469739410186e-01
2.426900000000004809e+02 3.558114334457153083e-01 -1.811567469739410186e-01
2.428000000000004945e+02 3.358841912785818229e-01 -1.811567469739410186e-01
2.428000000000004945e+02 3.358841912785818229e-01 -1.811567469739410186e-01
2.432000000000005002e+02 2.633848310761068845e-01 -1.813329485479205083e-01
2.433100000000005139e+02 2.434382067358356327e-01 -1.813329485479205361e-01
2.434200000000004991e+02 2.234915823955643810e-01 -1.813329485479205638e-01
2.435300000000005127e+02 2.035449580552931292e-01 -1.813329485479205638e-01
2.436400000000004979e+02 1.835983337150218775e-01 -1.813329485479205638e-01
2.437500000000005116e+02 1.636517093747506257e-01 -1.813329485479205638e-01
2.437500000000005116e+02 1.636517093747506257e-01 -1.813329485479205638e-01
2.440500000000005230e+02 1.088009614619242366e-01 -1.841497539467030764e-01
2.443500000000005059e+02 5.327599469402041071e-02 -1.858254183610723032e-01
2.446500000000005173e+02 -2.579113275425779471e-03 -1.863495580174810984e-01
2.449500000000005002e+02 -5.841823897066681509e-02 -1.857189249222389593e-01
2.452500000000005116e+02 -1.138953579550747164e-01 -1.839374269886134006e-01
2.452500000000005116e+02 -1.138953579550747164e-01 -1.839374269886134006e-01
2.453600000000005252e+02 -1.341284749238221830e-01 -1.839374269886134006e-01
2.454700000000005105e+02 -1.543615918925696495e-01 -1.839374269886134006e-01
2.455800000000005241e+02 -1.745947088613171161e-01 -1.839374269886134006e-01
2.456900000000005093e+02 -1.948278258300645827e-01 -1.839374269886134006e-01
2.458000000000005230e+02 -2.150609427988120492e-01 -1.839374269886134006e-01
2.458000000000005230e+02 -2.150609427988120492e-01 -1.839374269886134006e-01
2.460000000000005116e+02 -2.518551120318376912e-01 -1.840060683874805980e-01
2.460000000000005116e+02 -2.518551120318376912e-01 -1.840060683874805980e-01
2.462000000000005002e+02 -2.886640915130483931e-01 -1.840855301962191493e-01
2.463100000000005139e+02 -3.089134998346325101e-01 -1.840855301962191770e-01
2.464200000000004991e+02 -3.291629081562166270e-01 -1.840855301962192048e-01
2.465300000000005127e+02 -3.494123164778007440e-01 -1.840855301962192325e-01
2.466400000000004979e+02 -3.696617247993848610e-01 -1.840855301962192603e-01
2.467500000000005116e+02 -3.899111331209689779e-01 -1.840855301962192880e-01
2.467500000000005116e+02 -3.899111331209689779e-01 -1.840855301962192880e-01
2.470500000000005230e+02 -4.438716406904023026e-01 -1.754653033822340946e-01
2.473500000000005059e+02 -4.950815601642234443e-01 -1.657577514714637656e-01
2.476500000000005173e+02 -5.432235534158915691e-01 -1.550230303158984246e-01
2.479500000000005002e+02 -5.879992936738847042e-01 -1.433276609398945467e-01
2.482500000000005116e+02 -6.291313141959384847e-01 -1.307441173220235398e-01
2.482500000000005116e+02 -6.291313141959384847e-01 -1.307441173220235398e-01
2.483600000000005252e+02 -6.435131671013610832e-01 -1.307441173220235398e-01
2.484700000000005105e+02 -6.578950200067836818e-01 -1.307441173220235398e-01
2.485800000000005241e+02 -6.722768729122062803e-01 -1.307441173220235398e-01
2.486900000000005093e+02 -6.866587258176288788e-01 -1.307441173220235398e-01
2.488000000000005230e+02 -7.010405787230514774e-01 -1.307441173220235398e-01
2.488000000000005230e+02 -7.010405787230514774e-01 -1.307441173220235398e-01
2.492000000000005286e+02 -7.532537286046600000e-01 -1.303165147989135408e-01
2.493100000000005423e+02 -7.675885452325404978e-01 -1.303165147989135408e-01
2.494200000000005275e+02 -7.819233618604209957e-01 -1.303165147989135408e-01
2.495300000000005411e+02 -7.962581784883014935e-01 -1.303165147989135408e-01
2.496400000000005264e+02 -8.105929951161819913e-01 -1.303165147989135408e-01
2.497500000000005400e+02 -8.249278117440624891e-01 -1.303165147989135408e-01
2.497500000000005400e+02 -8.249278117440624891e-01 -1.303165147989135408e-01
2.500500000000005514e+02 -8.614264201656338660e-01 -1.128818106716763803e-01
2.503500000000005343e+02 -8.925869329772478933e-01 -9.474759944332432349e-02
2.506500000000005457e+02 -9.182162544103622537e-01 -7.602625537019996882e-02
2.509500000000005286e+02 -9.381555644369129476e-01 -5.683379105913913265e-02
2.512500000000005400e+02 -9.522813029468005785e-01 -3.728913855945953371e-02
2.512500000000005400e+02 -9.522813029468005785e-01 -3.728913855945953371e-02
2.513600000000005537e+02 -9.563831081883411578e-01 -3.728913855945953371e-02
2.514700000000005389e+02 -9.604849134298817370e-01 -3.728913855945953371e-02
2.515800000000005525e+02 -9.645867186714223163e-01 -3.728913855945953371e-02
2.516900000000005377e+02 -9.686885239129628955e-01 -3.728913855945953371e-02
2.518000000000005514e+02 -9.727903291545034747e-01 -3.728913855945953371e-02
2.518000000000005514e+02 -9.727903291545034747e-01 -3.728913855945953371e-02
2.520000000000005400e+02 -9.802768322493258246e-01 -3.757625925418272422e-02
2.520000000000005400e+02 -9.802768322493258246e-01 -3.757625925418272422e-02
2.522000000000005286e+02 -9.878209801664373790e-01 -3.786558960715319389e-02
2.523100000000005423e+02 -9.919861950232242709e-01 -3.786558960715319389e-02
2.524200000000005275e+02 -9.961514098800111627e-01 -3.786558960715319389e-02
2.525300000000005411e+02 -1.000316624736798055e+00 -3.786558960715319389e-02
2.526400000000005264e+02 -1.004481839593584835e+00 -3.786558960715319389e-02
2.527500000000005400e+02 -1.008647054450371616e+00 -3.786558960715319389e-02
2.527500000000005400e+02 -1.008647054450371616e+00 -3.786558960715319389e-02
2.530500000000005514e+02 -1.016869799681191955e+00 -1.692438615874549204e-02
2.533500000000005343e+02 -1.018791196257613496e+00 4.121694490246272796e-03
2.536500000000005457e+02 -1.014399337650662813e+00 2.514223378277915394e-02
2.539500000000005286e+02 -1.003721439372425417e+00 4.600697143672829309e-02
2.542500000000005400e+02 -9.868236703266962673e-01 6.658661264308439465e-02
2.542500000000005400e+02 -9.868236703266962673e-01 6.658661264308439465e-02
2.543600000000005537e+02 -9.794991429359569679e-01 6.658661264308440852e-02
2.544700000000005389e+02 -9.721746155452176685e-01 6.658661264308440852e-02
2.545800000000005525e+02 -9.648500881544783692e-01 6.658661264308440852e-02
2.546900000000005377e+02 -9.575255607637390698e-01 6.658661264308440852e-02
2.548000000000005514e+02 -9.502010333729997704e-01 6.658661264308440852e-02
2.548000000000005514e+02 -9.502010333729997704e-01 6.658661264308440852e-02
2.552000000000005571e+02 -9.234556827451138039e-01 6.713751924790108128e-02
2.553100000000005707e+02 -9.160705556278446737e-01 6.713751924790108128e-02
2.554200000000005559e+02 -9.086854285105755435e-01 6.713751924790108128e-02
2.555300000000005696e+02 -9.013003013933064134e-01 6.713751924790108128e-02
2.556400000000005548e+02 -8.939151742760372832e-01 6.713751924790108128e-02
2.557500000000005684e+02 -8.865300471587681530e-01 6.713751924790108128e-02
2.557500000000005684e+02 -8.865300471587681530e-01 6.713751924790108128e-02
2.560500000000005798e+02 -8.636627686011961735e-01 8.523223110083215370e-02
2.563500000000005912e+02 -8.354435362079560834e-01 1.027987750359761476e-01
2.566500000000005457e+02 -8.020472191925153149e-01 1.197282945232085727e-01
2.569500000000005571e+02 -7.636807681766261124e-01 1.359158805516759161e-01
2.572500000000005684e+02 -7.205819327567068999e-01 1.512612217310005669e-01
2.572500000000005684e+02 -7.205819327567068999e-01 1.512612217310005669e-01
2.573600000000005821e+02 -7.039431983662968184e-01 1.512612217310005391e-01
2.574700000000005957e+02 -6.873044639758867369e-01 1.512612217310005114e-01
2.575800000000005525e+02 -6.706657295854766554e-01 1.512612217310004836e-01
2.576900000000005662e+02 -6.540269951950665739e-01 1.512612217310004559e-01
2.578000000000005798e+02 -6.373882608046564924e-01 1.512612217310004281e-01
2.578000000000005798e+02 -6.373882608046564924e-01 1.512612217310004281e-01
2.580000000000005684e+02 -6.071544606559983182e-01 1.510782613198788371e-01
2.580000000000005684e+02 -6.071544606559983182e-01 1.510782613198788371e-01
2.582000000000005571e+02 -5.769563640043882113e-01 1.509041850109200666e-01
2.583100000000005707e+02 -5.603569036531870218e-01 1.509041850109200666e-01
2.584200000000005844e+02 -5.437574433019858322e-01 1.509041850109200666e-01
2.585300000000005411e+02 -5.271579829507846426e-01 1.509041850109200666e-01
2.586400000000005548e+02 -5.105585225995834531e-01 1.509041850109200666e-01
2.587500000000005684e+02 -4.939590622483822635e-01 1.509041850109200666e-01
2.587500000000005684e+02 -4.939590622483822635e-01 1.509041850109200666e-01
2.590500000000005798e+02 -4.472040874781290642e-01 1.606345849117521707e-01
2.593500000000005912e+02 -3.976778740736310325e-01 1.693695628560979993e-01
2.596500000000005457e+02 -3.456873265553035979e-01 1.770549898477781214e-01
2.599500000000005571e+02 -2.915546204531375141e-01 1.836432407581236048e-01
2.602500000000005684e+02 -2.356152058462537280e-01 1.890934894499016194e-01
2.602500000000005684e+02 -2.356152058462537280e-01 1.890934894499016194e-01
2.603600000000005821e+02 -2.148149220067645526e-01 1.890934894499016194e-01
2.604700000000005957e+02 -1.940146381672753773e-01 1.890934894499016194e-01
2.605800000000005525e+02 -1.732143543277862019e-01 1.890934894499016194e-01
2.606900000000005662e+02 -1.524140704882970265e-01 1.890934894499016194e-01
2.608000000000005798e+02 -1.316137866488078512e-01 1.890934894499016194e-01
2.608000000000005798e+02 -1.316137866488078512e-01 1.890934894499016194e-01
2.612000000000005571e+02 -5.596387741675679095e-02 1.891486424419950019e-01
2.613100000000005707e+02 -3.515752674813733825e-02 1.891486424419949741e-01
2.614200000000005844e+02 -1.435117607951789248e-02 1.891486424419949464e-01
2.615300000000005411e+02 6.455174589101546345e-03 1.891486424419949186e-01
2.616400000000005548e+02 2.726152525772098864e-02 1.891486424419949186e-01
2.617500000000005684e+02 4.806787592634043094e-02 1.891486424419949186e-01
2.617500000000005684e+02 4.806787592634043094e-02 1.891486424419949186e-01
2.620500000000005798e+02 1.046049168968038040e-01 1.875702048155547530e-01
2.623500000000005912e+02 1.604937411019168592e-01 1.848294303215146095e-01
2.626500000000005457e+02 2.153880161328393661e-01 1.809433030178818069e-01
2.629500000000005571e+02 2.689475726127148469e-01 1.759359044961031626e-01
2.632500000000005684e+02 3.208405121615761635e-01 1.698382646519760453e-01
2.632500000000005684e+02 3.208405121615761635e-01 1.698382646519760453e-01
2.633600000000005821e+02 3.395227212732935262e-01 1.698382646519760175e-01
2.634700000000005957e+02 3.582049303850108890e-01 1.698382646519759898e-01
2.635800000000005525e+02 3.768871394967282518e-01 1.698382646519759620e-01
2.636900000000005662e+02 3.955693486084456145e-01 1.698382646519759342e-01
2.638000000000005798e+02 4.142515577201629773e-01 1.698382646519759342e-01
2.638000000000005798e+02 4.142515577201629773e-01 1.698382646519759342e-01
2.640000000000005684e+02 4.482317235151797585e-01 1.699650584478008541e-01
2.640000000000005684e+02 4.482317235151797585e-01 1.699650584478008541e-01
2.642000000000005571e+02 4.822382474135367136e-01 1.701018469770186892e-01
2.643100000000005707e+02 5.009494505810088150e-01 1.701018469770186892e-01
2.644200000000005844e+02 5.196606537484809163e-01 1.701018469770186892e-01
2.645300000000005411e+02 5.383718569159530176e-01 1.701018469770186892e-01
2.646400000000005548e+02 5.570830600834251189e-01 1.701018469770186892e-01
2.647500000000005684e+02 5.757942632508972203e-01 1.701018469770186892e-01
2.647500000000005684e+02 5.757942632508972203e-01 1.701018469770186892e-01
2.650500000000005798e+02 6.249880582680001906e-01 1.576873233254846574e-01
2.653500000000005912e+02 6.703089212133472863e-01 1.442956413367052770e-01
2.656500000000005457e+02 7.114760073231092274e-01 1.300097867157483655e-01
2.659500000000005571e+02 7.482342119981115758e-01 1.149182861853136894e-01
2.662500000000005684e+02 7.803557516384865833e-01 9.911465890252176003e-02
2.662500000000005684e+02 7.803557516384865833e-01 9.911465890252176003e-02
2.663600000000005821e+02 7.912583641177639571e-01 9.911465890252177391e-02
2.664700000000005957e+02 8.021609765970413308e-01 9.911465890252177391e-02
2.665800000000005525e+02 8.130635890763187046e-01 9.911465890252177391e-02
2.666900000000005662e+02 8.239662015555960783e-01 9.911465890252177391e-02
2.668000000000005798e+02 8.348688140348734521e-01 9.911465890252177391e-02
2.668000000000005798e+02 8.348688140348734521e-01 9.911465890252177391e-02
2.672000000000005571e+02 8.744149374737434366e-01 9.861208246997074656e-02
2.673100000000005707e+02 8.852622665454402684e-01 9.861208246997074656e-02
2.674200000000005844e+02 8.961095956171371002e-01 9.861208246997074656e-02
2.675300000000005411e+02 9.069569246888339320e-01 9.861208246997074656e-02
2.676400000000005548e+02 9.178042537605307638e-01 9.861208246997074656e-02
2.677500000000005684e+02 9.286515828322275956e-01 9.861208246997074656e-02
2.677500000000005684e+02 9.286515828322275956e-01 9.861208246997074656e-02
2.680500000000005798e+02 9.553273086662155134e-01 7.913419702117339971e-02
2.683500000000005912e+02 9.760830529520611032e-01 5.916593201142003600e-02
2.686500000000005457e+02 9.907901962919146710e-01 3.883102697933377145e-02
2.689500000000005571e+02 9.993576013170358818e-01 1.825549346199367359e-02
2.692500000000005684e+02 1.001732177448728001e+00 -2.433165874608368955e-03
2.692500000000005684e+02 1.001732177448728001e+00 -2.433165874608368955e-03
2.693600000000005821e+02 1.001464529202521048e+00 -2.433165874608368955e-03
2.694700000000005957e+02 1.001196880956314095e+00 -2.433165874608368955e-03
2.695800000000005525e+02 1.000929232710107142e+00 -2.433165874608368955e-03
2.696900000000005662e+02 1.000661584463900189e+00 -2.433165874608368955e-03
2.698000000000005798e+02 1.000393936217693236e+00 -2.433165874608368955e-03
2.698000000000005798e+02 1.000393936217693236e+00 -2.433165874608368955e-03
2.700000000000005684e+02 9.999367121740322384e-01 -2.139096967613124661e-03
2.700000000000005684e+02 9.999367121740322384e-01 -2.139096967613124661e-03
2.702000000000005571e+02 9.995382890447430668e-01 -1.845153849436406398e-03
2.703100000000005707e+02 9.993353221213050475e-01 -1.845153849436406398e-03
2.704200000000005844e+02 9.991323551978670281e-01 -1.845153849436406398e-03
2.705300000000005411e+02 9.989293882744290087e-01 -1.845153849436406398e-03
2.706400000000005548e+02 9.987264213509909894e-01 -1.845153849436406398e-03
2.707500000000005684e+02 9.985234544275529700e-01 -1.845153849436406398e-03
2.707500000000005684e+02 9.985234544275529700e-01 -1.845153849436406398e-03
2.710500000000005798e+02 9.948766501723246281e-01 -2.245431198077683932e-02
2.713500000000005912e+02 9.850647846252572615e-01 -4.292432501347542145e-02
2.716500000000005457e+02 9.691486600501023618e-01 -6.312834417189235048e-02
2.719500000000005571e+02 9.472269056422633060e-01 -8.294116899380299390e-02
2.722500000000005684e+02 9.194353663424422729e-01 -1.022400231738456733e-01
2.722500000000005684e+02 9.194353663424422729e-01 -1.022400231738456733e-01
2.723600000000005821e+02 9.081889637933192594e-01 -1.022400231738456733e-01
2.724700000000005957e+02 8.969425612441962459e-01 -1.022400231738456733e-01
2.725800000000005525e+02 8.856961586950732324e-01 -1.022400231738456733e-01
2.726900000000005662e+02 8.744497561459502188e-01 -1.022400231738456733e-01
2.728000000000005798e+02 8.632033535968272053e-01 -1.022400231738456733e-01
2.728000000000005798e+02 8.632033535968272053e-01 -1.022400231738456733e-01
2.732000000000005571e+02 8.222074293199648221e-01 -1.027355802970639498e-01
2.733100000000005707e+02 8.109065154872877601e-01 -1.027355802970639498e-01
2.734200000000005844e+02 7.996056016546106981e-01 -1.027355802970639498e-01
2.735300000000005411e+02 7.883046878219336362e-01 -1.027355802970639498e-01
2.736400000000005548e+02 7.770037739892565742e-01 -1.027355802970639498e-01
2.737500000000005684e+02 7.657028601565795123e-01 -1.027355802970639498e-01
2.737500000000005684e+02 7.657028601565795123e-01 -1.027355802970639498e-01
2.740500000000005798e+02 7.325415668279481318e-01 -1.182254742947052295e-01
2.743500000000005912e+02 6.948408528007465890e-01 -1.329827475245689561e-01
2.746500000000005457e+02 6.528343422259552664e-01 -1.469159519725458107e-01
2.749500000000005571e+02 6.067823414564287310e-01 -1.599387462219234168e-01
2.752500000000005684e+02 5.569702259779705233e-01 -1.719704304947735074e-01
2.752500000000005684e+02 5.569702259779705233e-01 -1.719704304947735074e-01
2.753600000000005821e+02 5.380534786235454670e-01 -1.719704304947735074e-01
2.754700000000005957e+02 5.191367312691204106e-01 -1.719704304947735074e-01
2.755800000000005525e+02 5.002199839146953542e-01 -1.719704304947735074e-01
2.756900000000005662e+02 4.813032365602702423e-01 -1.719704304947735074e-01
2.758000000000005798e+02 4.623864892058451304e-01 -1.719704304947735074e-01
2.758000000000005798e+02 4.623864892058451304e-01 -1.719704304947735074e-01
2.760000000000005684e+02 4.280056612535242944e-01 -1.718395338119209637e-01
2.760000000000005684e+02 4.280056612535242944e-01 -1.718395338119209637e-01
2.762000000000005571e+02 3.936500020183147930e-01 -1.717187420903027728e-01
2.763100000000005707e+02 3.747609403883814805e-01 -1.717187420903028006e-01
2.764200000000005844e+02 3.558718787584481680e-01 -1.717187420903028006e-01
2.765300000000005411e+02 3.369828171285148555e-01 -1.717187420903028006e-01
2.766400000000005548e+02 3.180937554985815430e-01 -1.717187420903028006e-01
2.767500000000005684e+02 2.992046938686482305e-01 -1.717187420903028006e-01
2.767500000000005684e+02 2.992046938686482305e-01 -1.717187420903028006e-01
2.770500000000005798e+02 2.468152303812761739e-01 -1.773638762185565376e-01
2.773500000000005912e+02 1.928962998762611958e-01 -1.819099201554187639e-01
2.776500000000005457e+02 1.377820277060247123e-01 -1.853287029316568191e-01
2.779500000000005571e+02 8.181394652783202659e-02 -1.875990390009447673e-01
2.782500000000005684e+02 2.533887989090478562e-02 -1.887068595226682188e-01
2.782500000000005684e+02 2.533887989090478562e-02 -1.887068595226682188e-01
2.783600000000005821e+02 4.581125343411280443e-03 -1.887068595226682188e-01
2.784700000000005957e+02 -1.617662920408222474e-02 -1.887068595226682188e-01
2.785800000000005525e+02 -3.693438375157572645e-02 -1.887068595226682188e-01
2.786900000000005662e+02 -5.769213829906923163e-02 -1.887068595226682188e-01
2.788000000000005798e+02 -7.844989284656272988e-02 -1.887068595226682188e-01
2.788000000000005798e+02 -7.844989284656272988e-02 -1.887068595226682188e-01
2.792000000000005571e+02 -1.539204513393614970e-01 -1.886385362507079222e-01
2.793100000000005707e+02 -1.746706903269393818e-01 -1.886385362507079499e-01
2.794200000000005844e+02 -1.954209293145172666e-01 -1.886385362507079777e-01
2.795300000000005411e+02 -2.161711683020951513e-01 -1.886385362507080055e-01
2.796400000000005548e+02 -2.369214072896730361e-01 -1.886385362507080332e-01
2.797500000000005684e+02 -2.576716462772509209e-01 -1.886385362507080610e-01
2.797500000000005684e+02 -2.576716462772509209e-01 -1.886385362507080610e-01
2.800500000000005798e+02 -3.134063761342569809e-01 -1.827343340576568775e-01
2.803500000000005912e+02 -3.671989863146322697e-01 -1.756977619678984637e-01
2.806500000000005457e+02 -4.187161342489702509e-01 -1.675724242797307362e-01
2.809500000000005571e+02 -4.676385779744204330e-01 -1.584086721646730811e-01
2.812500000000005684e+02 -5.136631544163803298e-01 -1.482632916508789256e-01
2.812500000000005684e+02 -5.136631544163803298e-01 -1.482632916508789256e-01
2.813600000000005821e+02 -5.299721164979770416e-01 -1.482632916508788978e-01
2.814700000000005957e+02 -5.462810785795737534e-01 -1.482632916508788701e-01
2.815800000000005525e+02 -5.625900406611704652e-01 -1.482632916508788423e-01
2.816900000000005662e+02 -5.788990027427671770e-01 -1.482632916508788146e-01
2.818000000000005798e+02 -5.952079648243638887e-01 -1.482632916508787868e-01
2.818000000000005798e+02 -5.952079648243638887e-01 -1.482632916508787868e-01
2.820000000000005684e+02 -6.248784142667878072e-01 -1.484426567314606205e-01
2.820000000000005684e+02 -6.248784142667878072e-01 -1.484426567314606205e-01
2.822000000000005571e+02 -6.545856094569002526e-01 -1.486307509284368056e-01
2.823100000000005707e+02 -6.709349920590282901e-01 -1.486307509284368333e-01
2.824200000000005844e+02 -6.872843746611563276e-01 -1.486307509284368611e-01
2.825300000000005411e+02 -7.036337572632843651e-01 -1.486307509284368888e-01
2.826400000000005548e+02 -7.199831398654124026e-01 -1.486307509284369166e-01
2.827500000000005684e+02 -7.363325224675404401e-01 -1.486307509284369444e-01
2.827500000000005684e+02 -7.363325224675404401e-01 -1.486307509284369444e-01
2.830500000000005798e+02 -7.785942301378417918e-01 -1.329683834339253357e-01
2.833500000000005912e+02 -8.160311375181369398e-01 -1.164820361690492023e-01
2.836500000000005457e+02 -8.484112552170398613e-01 -9.927387189071500140e-02
2.839500000000005571e+02 -8.755339298065928366e-01 -8.145052631851511238e-02
2.842500000000005684e+02 -8.972310872333780774e-01 -6.312244733347259495e-02
2.842500000000005684e+02 -8.972310872333780774e-01 -6.312244733347259495e-02
2.843600000000005821e+02 -9.041745564400600621e-01 -6.312244733347259495e-02
2.844700000000005957e+02 -9.111180256467420469e-01 -6.312244733347259495e-02
2.845800000000005525e+02 -9.180614948534240316e-01 -6.312244733347259495e-02
2.846900000000005662e+02 -9.250049640601060164e-01 -6.312244733347259495e-02
2.848000000000005798e+02 -9.319484332667880011e-01 -6.312244733347259495e-02
2.848000000000005798e+02 -9.319484332667880011e-01 -6.312244733347259495e-02
2.852000000000005571e+02 -9.570868192874116831e-01 -6.256701901599523441e-02
2.853100000000005707e+02 -9.639691913791711420e-01 -6.256701901599523441e-02
2.854200000000005844e+02 -9.708515634709306008e-01 -6.256701901599523441e-02
2.855300000000005411e+02 -9.777339355626900597e-01 -6.256701901599523441e-02
2.856400000000005548e+02 -9.846163076544495185e-01 -6.256701901599523441e-02
2.857500000000005684e+02 -9.914986797462089774e-01 -6.256701901599523441e-02
2.857500000000005684e+02 -9.914986797462089774e-01 -6.256701901599523441e-02
2.860500000000005798e+02 -1.007177331322205438e+00 -4.190331489037070478e-02
2.863500000000005912e+02 -1.016614696625899761e+00 -2.097994389590715839e-02
2.866500000000005457e+02 -1.019752294100285894e+00 7.343581872203727278e-05
2.869500000000005571e+02 -1.016570680650851433e+00 2.112636046556881642e-02
2.872500000000005684e+02 -1.007089572130728694e+00 4.204836907662044820e-02
2.872500000000005684e+02 -1.007089572130728694e+00 4.204836907662044820e-02
2.873600000000005821e+02 -1.002464251532300343e+00 4.204836907662044820e-02
2.874700000000005957e+02 -9.978389309338721036e-01 4.204836907662044820e-02
2.875800000000005525e+02 -9.932136103354438639e-01 4.204836907662044820e-02
2.876900000000005662e+02 -9.885882897370156241e-01 4.204836907662044820e-02
2.878000000000005798e+02 -9.839629691385873844e-01 4.204836907662044820e-02
2.878000000000005798e+02 -9.839629691385873844e-01 4.204836907662044820e-02
2.880000000000005684e+02 -9.755821436942370140e-01 4.176029605729140309e-02
2.880000000000005684e+02 -9.755821436942370140e-01 4.176029605729140309e-02
2.882000000000005571e+02 -9.672586870027242156e-01 4.147467873697081170e-02
2.883100000000005707e+02 -9.626964723416574499e-01 4.147467873697081170e-02
2.884200000000005844e+02 -9.581342576805906841e-01 4.147467873697081170e-02
2.885300000000005411e+02 -9.535720430195239183e-01 4.147467873697081170e-02
2.886400000000005548e+02 -9.490098283584571526e-01 4.147467873697081170e-02
2.887500000000005684e+02 -9.444476136973903868e-01 4.147467873697081170e-02
2.887500000000005684e+02 -9.444476136973903868e-01 4.147467873697081170e-02
2.890500000000005798e+02 -9.290917821929509657e-01 6.084463341195906622e-02
2.893500000000005912e+02 -9.079785457057191200e-01 7.983754547145760494e-02
2.896500000000005457e+02 -8.812387389446934005e-01 9.833571945350161325e-02
2.899500000000005571e+02 -8.490380634042066221e-01 1.162245256938101851e-01
2.902500000000005684e+02 -8.115760605433083308e-01 1.333931106640928732e-01
2.902500000000005684e+02 -8.115760605433083308e-01 1.333931106640928732e-01
2.903600000000005821e+02 -7.969028183702581147e-01 1.333931106640928455e-01
2.904700000000005957e+02 -7.822295761972078987e-01 1.333931106640928177e-01
2.905800000000005525e+02 -7.675563340241576826e-01 1.333931106640927899e-01
2.906900000000005662e+02 -7.528830918511074666e-01 1.333931106640927622e-01
2.908000000000005798e+02 -7.382098496780572505e-01 1.333931106640927622e-01
2.908000000000005798e+02 -7.382098496780572505e-01 1.333931106640927622e-01
2.912000000000005571e+02 -6.847678789506975727e-01 1.338115052517805104e-01
2.913100000000005707e+02 -6.700486133730017002e-01 1.338115052517805104e-01
2.914200000000005844e+02 -6.553293477953058277e-01 1.338115052517805104e-01
2.915300000000005411e+02 -6.406100822176099552e-01 1.338115052517805104e-01
2.916400000000005548e+02 -6.258908166399140827e-01 1.338115052517805104e-01
2.917500000000005684e+02 -6.111715510622182101e-01 1.338115052517805104e-01
2.917500000000005684e+02 -6.111715510622182101e-01 1.338115052517805104e-01
2.920500000000005798e+02 -5.691759113760054278e-01 1.460147591029294367e-01
2.923500000000005912e+02 -5.236531968721587216e-01 1.573131872761990013e-01
2.926500000000005457e+02 -4.748855031502112189e-01 1.676367755621294697e-01
2.929500000000005571e+02 -4.231750343284367277e-01 1.769215506485389278e-01
2.932500000000005684e+02 -3.688422303424365167e-01 1.851099765509369444e-01
2.932500000000005684e+02 -3.688422303424365167e-01 1.851099765509369444e-01
2.933600000000005821e+02 -3.484801329218334409e-01 1.851099765509369166e-01
2.934700000000005957e+02 -3.281180355012303651e-01 1.851099765509368889e-01
2.935800000000005525e+02 -3.077559380806272893e-01 1.851099765509368889e-01
2.936900000000005662e+02 -2.873938406600242135e-01 1.851099765509368889e-01
2.938000000000005798e+02 -2.670317432394211377e-01 1.851099765509368889e-01
2.938000000000005798e+02 -2.670317432394211377e-01 1.851099765509368889e-01
2.940000000000005684e+02 -2.300172364380146939e-01 1.850369053062932145e-01
2.940000000000005684e+02 -2.300172364380146939e-01 1.850369053062932145e-01
2.942000000000005571e+02 -1.930162557164682435e-01 1.849747150895106329e-01
2.943100000000005707e+02 -1.726690370566220656e-01 1.849747150895106329e-01
2.944200000000005844e+02 -1.523218183967758876e-01 1.849747150895106329e-01
2.945300000000005411e+02 -1.319745997369297097e-01 1.849747150895106329e-01
2.946400000000005548e+02 -1.116273810770835317e-01 1.849747150895106329e-01
2.947500000000005684e+02 -9.128016241723735380e-02 1.849747150895106329e-01
2.947500000000005684e+02 -9.128016241723735380e-02 1.849747150895106329e-01
2.950500000000005798e+02 -3.556224949456423395e-02 1.862861002543924893e-01
2.953500000000005912e+02 2.037603592129276497e-02 1.864431059032910787e-01
2.956500000000005457e+02 7.618805491978096478e-02 1.854447591020824126e-01
2.959500000000005571e+02 1.315279510393115858e-01 1.832972464159198511e-01
